clip,cfg,alpha,schedule,axis_id,s,a_independent,a_fork,commit_gain
115,1.0,0.8,sqrt_down,presence,0.9,0.675,0.4696969696969697,0.0
115,1.0,0.8,sqrt_down,timing,0.05,0.875,1.0,1.0
115,1.0,0.8,sqrt_down,timing,0.15,0.875,1.0,1.0
115,1.0,0.8,sqrt_down,timing,0.25,0.875,1.0,1.0
115,1.0,0.8,sqrt_down,timing,0.35,0.875,1.0,1.0
115,1.0,0.8,sqrt_down,timing,0.45,0.875,1.0,1.0
115,1.0,0.8,sqrt_down,timing,0.6,0.875,1.0,1.0
115,1.0,0.8,sqrt_down,timing,0.75,0.875,1.0,1.0
115,1.0,0.8,sqrt_down,timing,0.9,0.875,1.0,1.0
115,1.0,0.8,sqrt_down,class,0.05,0.4444444444444444,0.25,0.0
115,1.0,0.8,sqrt_down,class,0.15,0.4444444444444444,0.3333333333333333,0.0
115,1.0,0.8,sqrt_down,class,0.25,0.4444444444444444,0.16666666666666666,0.0
115,1.0,0.8,sqrt_down,class,0.35,0.4444444444444444,0.25,0.0
115,1.0,0.8,sqrt_down,class,0.45,0.4444444444444444,0.26666666666666666,0.0
115,1.0,0.8,sqrt_down,class,0.6,0.4444444444444444,0.7142857142857143,0.48571428571428577
115,1.0,0.8,sqrt_down,class,0.75,0.4444444444444444,1.0,1.0
115,1.0,0.8,sqrt_down,class,0.9,0.4444444444444444,1.0,1.0
115,1.0,0.8,sqrt_down,material,0.05,0.7840607071733677,0.8805475818574245,
115,1.0,0.8,sqrt_down,material,0.15,0.7840607071733677,0.859599233205614,
115,1.0,0.8,sqrt_down,material,0.25,0.7840607071733677,0.8987344696942319,
115,1.0,0.8,sqrt_down,material,0.35,0.7840607071733677,0.9080534371519705,
115,1.0,0.8,sqrt_down,material,0.45,0.7840607071733677,0.9393212082347083,
115,1.0,0.8,sqrt_down,material,0.6,0.7840607071733677,0.9556917786877805,
115,1.0,0.8,sqrt_down,material,0.75,0.7840607071733677,0.9765241365468638,
115,1.0,0.8,sqrt_down,material,0.9,0.7840607071733677,0.9890808103152903,
1152,1.0,0.8,sqrt_down,presence,0.05,1.0,1.0,0.0
1152,1.0,0.8,sqrt_down,presence,0.15,1.0,1.0,0.0
1152,1.0,0.8,sqrt_down,presence,0.25,1.0,1.0,0.0
1152,1.0,0.8,sqrt_down,presence,0.35,1.0,1.0,0.0
1152,1.0,0.8,sqrt_down,presence,0.45,1.0,1.0,0.0
1152,1.0,0.8,sqrt_down,presence,0.6,1.0,1.0,0.0
1152,1.0,0.8,sqrt_down,presence,0.75,1.0,1.0,0.0
1152,1.0,0.8,sqrt_down,presence,0.9,1.0,1.0,0.0
1152,1.0,0.8,sqrt_down,timing,0.05,1.0,0.8333333333333334,0.0
1152,1.0,0.8,sqrt_down,timing,0.15,1.0,1.0,0.0
1152,1.0,0.8,sqrt_down,timing,0.25,1.0,1.0,0.0
1152,1.0,0.8,sqrt_down,timing,0.35,1.0,1.0,0.0
1152,1.0,0.8,sqrt_down,timing,0.45,1.0,1.0,0.0
1152,1.0,0.8,sqrt_down,timing,0.6,1.0,1.0,0.0
1152,1.0,0.8,sqrt_down,timing,0.75,1.0,1.0,0.0
1152,1.0,0.8,sqrt_down,timing,0.9,1.0,1.0,0.0
1152,1.0,0.8,sqrt_down,class,0.05,0.35555555555555557,0.6444444444444445,0.44827586206896564
1152,1.0,0.8,sqrt_down,class,0.15,0.35555555555555557,1.0,1.0
1152,1.0,0.8,sqrt_down,class,0.25,0.35555555555555557,0.8333333333333334,0.7413793103448277
1152,1.0,0.8,sqrt_down,class,0.35,0.35555555555555557,1.0,1.0
1152,1.0,0.8,sqrt_down,class,0.45,0.35555555555555557,1.0,1.0
1152,1.0,0.8,sqrt_down,class,0.6,0.35555555555555557,1.0,1.0
1152,1.0,0.8,sqrt_down,class,0.75,0.35555555555555557,1.0,1.0
1152,1.0,0.8,sqrt_down,class,0.9,0.35555555555555557,1.0,1.0
1152,1.0,0.8,sqrt_down,material,0.05,0.8149614600539979,0.8954101709195964,
1152,1.0,0.8,sqrt_down,material,0.15,0.8149614600539979,0.8834433828330402,
1152,1.0,0.8,sqrt_down,material,0.25,0.8149614600539979,0.8839859901774414,
1152,1.0,0.8,sqrt_down,material,0.35,0.8149614600539979,0.9174390485407127,
1152,1.0,0.8,sqrt_down,material,0.45,0.8149614600539979,0.9457775275343262,
1152,1.0,0.8,sqrt_down,material,0.6,0.8149614600539979,0.9575212004128703,
1152,1.0,0.8,sqrt_down,material,0.75,0.8149614600539979,0.9761745056053116,
1152,1.0,0.8,sqrt_down,material,0.9,0.8149614600539979,0.9881525309288566,
116,1.0,0.8,sqrt_down,presence,0.05,0.675,1.0,1.0
116,1.0,0.8,sqrt_down,presence,0.15,0.675,1.0,1.0
116,1.0,0.8,sqrt_down,presence,0.25,0.675,1.0,1.0
116,1.0,0.8,sqrt_down,presence,0.35,0.675,1.0,1.0
116,1.0,0.8,sqrt_down,presence,0.45,0.675,1.0,1.0
116,1.0,0.8,sqrt_down,presence,0.6,0.675,1.0,1.0
116,1.0,0.8,sqrt_down,presence,0.75,0.675,1.0,1.0
116,1.0,0.8,sqrt_down,presence,0.9,0.675,1.0,1.0
116,1.0,0.8,sqrt_down,timing,0.05,1.0,0.696969696969697,0.0
116,1.0,0.8,sqrt_down,timing,0.15,1.0,0.4696969696969697,0.0
116,1.0,0.8,sqrt_down,timing,0.25,1.0,0.5151515151515151,0.0
116,1.0,0.8,sqrt_down,timing,0.35,1.0,1.0,0.0
116,1.0,0.8,sqrt_down,timing,0.45,1.0,0.696969696969697,0.0
116,1.0,0.8,sqrt_down,timing,0.6,1.0,0.696969696969697,0.0
116,1.0,0.8,sqrt_down,timing,0.75,1.0,0.696969696969697,0.0
116,1.0,0.8,sqrt_down,timing,0.9,1.0,1.0,0.0
116,1.0,0.8,sqrt_down,class,0.05,0.25,1.0,1.0
116,1.0,0.8,sqrt_down,class,0.15,0.25,1.0,1.0
116,1.0,0.8,sqrt_down,class,0.25,0.25,0.8181818181818182,0.7575757575757577
116,1.0,0.8,sqrt_down,class,0.35,0.25,1.0,1.0
116,1.0,0.8,sqrt_down,class,0.45,0.25,1.0,1.0
116,1.0,0.8,sqrt_down,class,0.6,0.25,1.0,1.0
116,1.0,0.8,sqrt_down,class,0.75,0.25,1.0,1.0
116,1.0,0.8,sqrt_down,class,0.9,0.25,1.0,1.0
116,1.0,0.8,sqrt_down,material,0.05,0.649120194688745,0.9208137165574917,
116,1.0,0.8,sqrt_down,material,0.15,0.649120194688745,0.9246876496224523,
116,1.0,0.8,sqrt_down,material,0.25,0.649120194688745,0.9386566271585775,
116,1.0,0.8,sqrt_down,material,0.35,0.649120194688745,0.9562594313555307,
116,1.0,0.8,sqrt_down,material,0.45,0.649120194688745,0.9670145683721642,
116,1.0,0.8,sqrt_down,material,0.6,0.649120194688745,0.9734387579097623,
116,1.0,0.8,sqrt_down,material,0.75,0.649120194688745,0.9838988969713109,
116,1.0,0.8,sqrt_down,material,0.9,0.649120194688745,0.9919576844723197,
1186,1.0,0.8,sqrt_down,presence,0.05,0.875,1.0,1.0
