video_id,base_seed,progress,a_independent,a_fork_confident,commitment_gain,n_forks,n_confident_forks,fork_abstention_rate,fork_majority_label,fork_majority_share
2803,13,0.75,0.32142857142857145,1.0,1.0,12,6,0.5,vehicles,1.0
2803,13,0.9,0.32142857142857145,1.0,1.0,12,5,0.5833333333333333,vehicles,1.0
2803,14,0.05,0.32142857142857145,0.14285714285714285,0.0,12,8,0.33333333333333337,impact_friction,0.375
2803,14,0.15,0.32142857142857145,0.2,0.0,12,5,0.5833333333333333,,0.4
2803,14,0.25,0.32142857142857145,0.2857142857142857,0.0,12,8,0.33333333333333337,impact_friction,0.5
2803,14,0.35,0.32142857142857145,0.3,0.0,12,5,0.5833333333333333,water_liquid,0.6
2803,14,0.45,0.32142857142857145,0.16666666666666666,0.0,12,4,0.6666666666666667,impact_friction,0.5
2803,14,0.6,0.32142857142857145,0.47619047619047616,0.2280701754385964,12,7,0.41666666666666663,impact_friction,0.7142857142857143
2803,14,0.75,0.32142857142857145,0.4,0.11578947368421053,12,5,0.5833333333333333,impact_friction,0.6
2803,14,0.9,0.32142857142857145,1.0,1.0,12,3,0.75,impact_friction,1.0
2803,15,0.05,0.32142857142857145,1.0,1.0,12,7,0.41666666666666663,other,1.0
2803,15,0.15,0.32142857142857145,1.0,1.0,12,8,0.33333333333333337,other,1.0
2803,15,0.25,0.32142857142857145,0.7142857142857143,0.5789473684210525,12,7,0.41666666666666663,other,0.8571428571428571
2803,15,0.35,0.32142857142857145,0.7777777777777778,0.6725146198830408,12,9,0.25,other,0.8888888888888888
2803,15,0.45,0.32142857142857145,1.0,1.0,12,6,0.5,other,1.0
2803,15,0.6,0.32142857142857145,0.6,0.4105263157894736,12,5,0.5833333333333333,other,0.8
2803,15,0.75,0.32142857142857145,0.3333333333333333,0.017543859649122744,12,3,0.75,other,0.6666666666666666
2803,15,0.9,0.32142857142857145,,,12,1,0.9166666666666666,,
2803,16,0.05,0.32142857142857145,0.16666666666666666,0.0,12,4,0.6666666666666667,impact_friction,0.5
2803,16,0.15,0.32142857142857145,0.6,0.4105263157894736,12,5,0.5833333333333333,other,0.8
2803,16,0.25,0.32142857142857145,0.7142857142857143,0.5789473684210525,12,7,0.41666666666666663,other,0.8571428571428571
2803,16,0.35,0.32142857142857145,0.7142857142857143,0.5789473684210525,12,7,0.41666666666666663,other,0.8571428571428571
2803,16,0.45,0.32142857142857145,1.0,1.0,12,11,0.08333333333333337,other,1.0
2803,16,0.6,0.32142857142857145,1.0,1.0,12,10,0.16666666666666663,other,1.0
2803,16,0.75,0.32142857142857145,1.0,1.0,12,12,0.0,other,1.0
2803,16,0.9,0.32142857142857145,1.0,1.0,12,12,0.0,other,1.0
2817,0,0.05,0.3333333333333333,0.4,0.10000000000000005,12,5,0.5833333333333333,footsteps_walk,0.6
2817,0,0.15,0.3333333333333333,0.3333333333333333,0.0,12,7,0.41666666666666663,footsteps_walk,0.5714285714285714
2817,0,0.25,0.3333333333333333,0.6666666666666666,0.49999999999999994,12,6,0.5,footsteps_walk,0.8333333333333334
2817,0,0.35,0.3333333333333333,0.42857142857142855,0.14285714285714282,12,8,0.33333333333333337,,0.5
2817,0,0.45,0.3333333333333333,0.5238095238095238,0.28571428571428575,12,7,0.41666666666666663,footsteps_walk,0.7142857142857143
2817,0,0.6,0.3333333333333333,0.4444444444444444,0.16666666666666663,12,10,0.16666666666666663,,0.5
2817,0,0.75,0.3333333333333333,0.5,0.25,12,4,0.6666666666666667,machines_motors,0.75
2817,0,0.9,0.3333333333333333,,,12,1,0.9166666666666666,,
2817,1,0.05,0.3333333333333333,0.4,0.10000000000000005,12,6,0.5,other,0.6666666666666666
2817,1,0.15,0.3333333333333333,0.5714285714285714,0.3571428571428571,12,8,0.33333333333333337,other,0.75
2817,1,0.25,0.3333333333333333,0.2857142857142857,0.0,12,7,0.41666666666666663,,0.42857142857142855
2817,1,0.35,0.3333333333333333,0.6,0.39999999999999997,12,5,0.5833333333333333,other,0.8
2817,1,0.45,0.3333333333333333,0.25,0.0,12,8,0.33333333333333337,,0.375
2817,1,0.6,0.3333333333333333,0.4666666666666667,0.2,12,6,0.5,doors_furniture,0.6666666666666666
2817,1,0.75,0.3333333333333333,0.4,0.10000000000000005,12,5,0.5833333333333333,doors_furniture,0.6
2817,1,0.9,0.3333333333333333,0.4,0.10000000000000005,12,5,0.5833333333333333,doors_furniture,0.6
2817,2,0.05,0.3333333333333333,0.3,0.0,12,5,0.5833333333333333,other,0.6
2817,2,0.15,0.3333333333333333,0.35714285714285715,0.03571428571428575,12,8,0.33333333333333337,other,0.625
2817,2,0.25,0.3333333333333333,0.8181818181818182,0.7272727272727273,12,11,0.08333333333333337,other,0.9090909090909091
2817,2,0.35,0.3333333333333333,0.3333333333333333,0.0,12,7,0.41666666666666663,footsteps_walk,0.5714285714285714
2817,2,0.45,0.3333333333333333,0.75,0.625,12,8,0.33333333333333337,other,0.875
2817,2,0.6,0.3333333333333333,0.75,0.625,12,8,0.33333333333333337,other,0.875
2817,2,0.75,0.3333333333333333,1.0,1.0,12,9,0.25,other,1.0
2817,2,0.9,0.3333333333333333,1.0,1.0,12,5,0.5833333333333333,other,1.0
2817,3,0.05,0.3333333333333333,0.7142857142857143,0.5714285714285714,12,7,0.41666666666666663,other,0.8571428571428571
2817,3,0.15,0.3333333333333333,1.0,1.0,12,7,0.41666666666666663,other,1.0
2817,3,0.25,0.3333333333333333,1.0,1.0,12,12,0.0,other,1.0
2817,3,0.35,0.3333333333333333,1.0,1.0,12,11,0.08333333333333337,other,1.0
2817,3,0.45,0.3333333333333333,1.0,1.0,12,12,0.0,other,1.0
2817,3,0.6,0.3333333333333333,0.8333333333333334,0.7499999999999999,12,12,0.0,other,0.9166666666666666
2817,3,0.75,0.3333333333333333,1.0,1.0,12,12,0.0,other,1.0
2817,3,0.9,0.3333333333333333,1.0,1.0,12,12,0.0,other,1.0
2817,4,0.05,0.3333333333333333,1.0,1.0,12,9,0.25,machines_motors,1.0
2817,4,0.15,0.3333333333333333,0.6818181818181818,0.5227272727272726,12,12,0.0,machines_motors,0.8333333333333334
2817,4,0.25,0.3333333333333333,0.8,0.7000000000000001,12,10,0.16666666666666663,machines_motors,0.9
2817,4,0.35,0.3333333333333333,1.0,1.0,12,8,0.33333333333333337,machines_motors,1.0
2817,4,0.45,0.3333333333333333,1.0,1.0,12,11,0.08333333333333337,machines_motors,1.0
2817,4,0.6,0.3333333333333333,1.0,1.0,12,12,0.0,machines_motors,1.0
2817,4,0.75,0.3333333333333333,1.0,1.0,12,10,0.16666666666666663,machines_motors,1.0
2817,4,0.9,0.3333333333333333,1.0,1.0,12,7,0.41666666666666663,machines_motors,1.0
2817,5,0.05,0.3333333333333333,0.25,0.0,12,8,0.33333333333333337,,0.375
2817,5,0.15,0.3333333333333333,0.26666666666666666,0.0,12,10,0.16666666666666663,other,0.5
2817,5,0.25,0.3333333333333333,0.19047619047619047,0.0,12,7,0.41666666666666663,machines_motors,0.42857142857142855
2817,5,0.35,0.3333333333333333,0.3,0.0,12,5,0.5833333333333333,other,0.6
2817,5,0.45,0.3333333333333333,0.32142857142857145,0.0,12,8,0.33333333333333337,doors_furniture,0.5
2817,5,0.6,0.3333333333333333,0.3333333333333333,0.0,12,9,0.25,doors_furniture,0.5555555555555556
2817,5,0.75,0.3333333333333333,1.0,1.0,12,11,0.08333333333333337,doors_furniture,1.0
2817,5,0.9,0.3333333333333333,1.0,1.0,12,12,0.0,doors_furniture,1.0
2817,6,0.05,0.3333333333333333,0.3,0.0,12,5,0.5833333333333333,footsteps_walk,0.6
2817,6,0.15,0.3333333333333333,0.4,0.10000000000000005,12,6,0.5,footsteps_walk,0.6666666666666666
2817,6,0.25,0.3333333333333333,0.47619047619047616,0.21428571428571425,12,7,0.41666666666666663,machines_motors,0.7142857142857143
2817,6,0.35,0.3333333333333333,0.6666666666666666,0.49999999999999994,12,6,0.5,machines_motors,0.8333333333333334
2817,6,0.45,0.3333333333333333,1.0,1.0,12,7,0.41666666666666663,machines_motors,1.0
2817,6,0.6,0.3333333333333333,1.0,1.0,12,9,0.25,machines_motors,1.0
2817,6,0.75,0.3333333333333333,1.0,1.0,12,12,0.0,machines_motors,1.0
2817,6,0.9,0.3333333333333333,1.0,1.0,12,12,0.0,machines_motors,1.0
2817,7,0.05,0.3333333333333333,0.2857142857142857,0.0,12,7,0.41666666666666663,,0.42857142857142855
2817,7,0.15,0.3333333333333333,0.5238095238095238,0.28571428571428575,12,7,0.41666666666666663,machines_motors,0.7142857142857143
2817,7,0.25,0.3333333333333333,0.7777777777777778,0.6666666666666666,12,9,0.25,machines_motors,0.8888888888888888
2817,7,0.35,0.3333333333333333,0.5,0.25,12,9,0.25,machines_motors,0.6666666666666666
2817,7,0.45,0.3333333333333333,0.3333333333333333,0.0,12,7,0.41666666666666663,machines_motors,0.5714285714285714
2817,7,0.6,0.3333333333333333,1.0,1.0,12,11,0.08333333333333337,machines_motors,1.0
2817,7,0.75,0.3333333333333333,1.0,1.0,12,11,0.08333333333333337,machines_motors,1.0
2817,7,0.9,0.3333333333333333,1.0,1.0,12,12,0.0,machines_motors,1.0
2817,8,0.05,0.3333333333333333,0.10714285714285714,0.0,12,8,0.33333333333333337,,0.25
2817,8,0.15,0.3333333333333333,0.32142857142857145,0.0,12,8,0.33333333333333337,doors_furniture,0.5
2817,8,0.25,0.3333333333333333,0.4888888888888889,0.2333333333333333,12,10,0.16666666666666663,doors_furniture,0.7
2817,8,0.35,0.3333333333333333,1.0,1.0,12,4,0.6666666666666667,doors_furniture,1.0
2817,8,0.45,0.3333333333333333,0.5714285714285714,0.3571428571428571,12,8,0.33333333333333337,animals,0.75
2817,8,0.6,0.3333333333333333,0.5714285714285714,0.3571428571428571,12,8,0.33333333333333337,animals,0.75
2817,8,0.75,0.3333333333333333,0.75,0.625,12,8,0.33333333333333337,animals,0.875
2817,8,0.9,0.3333333333333333,1.0,1.0,12,12,0.0,animals,1.0
2817,9,0.05,0.3333333333333333,0.4,0.10000000000000005,12,5,0.5833333333333333,animals,0.6
2817,9,0.15,0.3333333333333333,0.6,0.39999999999999997,12,5,0.5833333333333333,animals,0.8
2817,9,0.25,0.3333333333333333,0.6,0.39999999999999997,12,5,0.5833333333333333,animals,0.8
2817,9,0.35,0.3333333333333333,0.3333333333333333,0.0,12,3,0.75,animals,0.6666666666666666
2817,9,0.45,0.3333333333333333,1.0,1.0,12,2,0.8333333333333334,animals,1.0
2817,9,0.6,0.3333333333333333,0.3333333333333333,0.0,12,4,0.6666666666666667,,0.5
2817,9,0.75,0.3333333333333333,1.0,1.0,12,6,0.5,animals,1.0
2817,9,0.9,0.3333333333333333,,,12,1,0.9166666666666666,,
2817,10,0.05,0.3333333333333333,0.6666666666666666,0.49999999999999994,12,6,0.5,machines_motors,0.8333333333333334
2817,10,0.15,0.3333333333333333,0.7142857142857143,0.5714285714285714,12,7,0.41666666666666663,machines_motors,0.8571428571428571
2817,10,0.25,0.3333333333333333,0.4,0.10000000000000005,12,10,0.16666666666666663,machines_motors,0.6
2817,10,0.35,0.3333333333333333,1.0,1.0,12,9,0.25,machines_motors,1.0
2817,10,0.45,0.3333333333333333,1.0,1.0,12,9,0.25,machines_motors,1.0
2817,10,0.6,0.3333333333333333,0.8181818181818182,0.7272727272727273,12,11,0.08333333333333337,machines_motors,0.9090909090909091
2817,10,0.75,0.3333333333333333,1.0,1.0,12,11,0.08333333333333337,machines_motors,1.0
2817,10,0.9,0.3333333333333333,1.0,1.0,12,12,0.0,machines_motors,1.0
2817,11,0.05,0.3333333333333333,0.2,0.0,12,5,0.5833333333333333,,0.4
2817,11,0.15,0.3333333333333333,0.19047619047619047,0.0,12,7,0.41666666666666663,animals,0.42857142857142855
2817,11,0.25,0.3333333333333333,0.2,0.0,12,5,0.5833333333333333,,0.4
2817,11,0.35,0.3333333333333333,0.19047619047619047,0.0,12,7,0.41666666666666663,animals,0.42857142857142855
2817,11,0.45,0.3333333333333333,1.0,1.0,12,2,0.8333333333333334,animals,1.0
2817,11,0.6,0.3333333333333333,1.0,1.0,12,3,0.75,animals,1.0
2817,11,0.75,0.3333333333333333,0.4,0.10000000000000005,12,5,0.5833333333333333,machines_motors,0.6
2817,11,0.9,0.3333333333333333,,,12,1,0.9166666666666666,,
2817,12,0.05,0.3333333333333333,0.4444444444444444,0.16666666666666663,12,9,0.25,machines_motors,0.6666666666666666
2817,12,0.15,0.3333333333333333,1.0,1.0,12,7,0.41666666666666663,machines_motors,1.0
2817,12,0.25,0.3333333333333333,0.7142857142857143,0.5714285714285714,12,7,0.41666666666666663,machines_motors,0.8571428571428571
2817,12,0.35,0.3333333333333333,0.6444444444444445,0.46666666666666673,12,10,0.16666666666666663,machines_motors,0.8
2817,12,0.45,0.3333333333333333,0.7777777777777778,0.6666666666666666,12,9,0.25,machines_motors,0.8888888888888888
2817,12,0.6,0.3333333333333333,0.8181818181818182,0.7272727272727273,12,11,0.08333333333333337,machines_motors,0.9090909090909091
2817,12,0.75,0.3333333333333333,1.0,1.0,12,11,0.08333333333333337,machines_motors,1.0
2817,12,0.9,0.3333333333333333,1.0,1.0,12,11,0.08333333333333337,machines_motors,1.0
2817,13,0.05,0.3333333333333333,1.0,1.0,12,4,0.6666666666666667,other,1.0
2817,13,0.15,0.3333333333333333,0.26666666666666666,0.0,12,6,0.5,footsteps_walk,0.5
2817,13,0.25,0.3333333333333333,0.0,0.0,12,3,0.75,,0.3333333333333333
2817,13,0.35,0.3333333333333333,,,12,1,0.9166666666666666,,
2817,13,0.45,0.3333333333333333,0.3333333333333333,0.0,12,3,0.75,vehicles,0.6666666666666666
2817,13,0.6,0.3333333333333333,0.4,0.10000000000000005,12,5,0.5833333333333333,footsteps_walk,0.6
2817,13,0.75,0.3333333333333333,1.0,1.0,12,8,0.33333333333333337,footsteps_walk,1.0
2817,13,0.9,0.3333333333333333,1.0,1.0,12,11,0.08333333333333337,footsteps_walk,1.0
2817,14,0.05,0.3333333333333333,0.2,0.0,12,6,0.5,machines_motors,0.5
2817,14,0.15,0.3333333333333333,0.2,0.0,12,5,0.5833333333333333,,0.4
2817,14,0.25,0.3333333333333333,0.3,0.0,12,5,0.5833333333333333,animals,0.6
2817,14,0.35,0.3333333333333333,1.0,1.0,12,3,0.75,animals,1.0
2817,14,0.45,0.3333333333333333,0.5238095238095238,0.28571428571428575,12,7,0.41666666666666663,animals,0.7142857142857143
2817,14,0.6,0.3333333333333333,1.0,1.0,12,4,0.6666666666666667,animals,1.0
2817,14,0.75,0.3333333333333333,0.4,0.10000000000000005,12,5,0.5833333333333333,animals,0.6
2817,14,0.9,0.3333333333333333,,,12,0,1.0,,
2817,15,0.05,0.3333333333333333,0.3055555555555556,0.0,12,9,0.25,machines_motors,0.5555555555555556
2817,15,0.15,0.3333333333333333,0.42857142857142855,0.14285714285714282,12,8,0.33333333333333337,,0.5
2817,15,0.25,0.3333333333333333,0.7142857142857143,0.5714285714285714,12,7,0.41666666666666663,machines_motors,0.8571428571428571
2817,15,0.35,0.3333333333333333,1.0,1.0,12,8,0.33333333333333337,machines_motors,1.0
2817,15,0.45,0.3333333333333333,0.75,0.625,12,8,0.33333333333333337,machines_motors,0.875
2817,15,0.6,0.3333333333333333,1.0,1.0,12,5,0.5833333333333333,machines_motors,1.0
2817,15,0.75,0.3333333333333333,1.0,1.0,12,9,0.25,machines_motors,1.0
2817,15,0.9,0.3333333333333333,1.0,1.0,12,8,0.33333333333333337,machines_motors,1.0
2817,16,0.05,0.3333333333333333,0.39285714285714285,0.08928571428571429,12,8,0.33333333333333337,machines_motors,0.625
2817,16,0.15,0.3333333333333333,0.6,0.39999999999999997,12,5,0.5833333333333333,machines_motors,0.8
2817,16,0.25,0.3333333333333333,0.4444444444444444,0.16666666666666663,12,9,0.25,machines_motors,0.6666666666666666
2817,16,0.35,0.3333333333333333,0.7142857142857143,0.5714285714285714,12,7,0.41666666666666663,machines_motors,0.8571428571428571
2817,16,0.45,0.3333333333333333,0.3333333333333333,0.0,12,7,0.41666666666666663,machines_motors,0.5714285714285714
2817,16,0.6,0.3333333333333333,1.0,1.0,12,8,0.33333333333333337,machines_motors,1.0
2817,16,0.75,0.3333333333333333,1.0,1.0,12,6,0.5,machines_motors,1.0
2817,16,0.9,0.3333333333333333,1.0,1.0,12,10,0.16666666666666663,machines_motors,1.0
2881,0,0.05,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,0,0.15,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,0,0.25,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,0,0.35,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,0,0.45,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,0,0.6,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,0,0.75,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,0,0.9,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,1,0.05,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,1,0.15,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,1,0.25,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,1,0.35,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,1,0.45,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,1,0.6,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,1,0.75,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,1,0.9,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,2,0.05,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,2,0.15,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,2,0.25,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,2,0.35,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,2,0.45,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,2,0.6,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,2,0.75,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,2,0.9,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,3,0.05,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,3,0.15,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,3,0.25,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,3,0.35,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,3,0.45,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,3,0.6,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,3,0.75,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,3,0.9,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,4,0.05,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,4,0.15,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,4,0.25,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,4,0.35,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,4,0.45,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,4,0.6,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,4,0.75,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,4,0.9,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,5,0.05,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,5,0.15,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,5,0.25,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,5,0.35,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,5,0.45,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,5,0.6,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,5,0.75,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,5,0.9,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,6,0.05,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,6,0.15,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,6,0.25,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,6,0.35,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,6,0.45,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,6,0.6,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,6,0.75,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,6,0.9,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,7,0.05,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,7,0.15,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,7,0.25,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,7,0.35,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,7,0.45,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,7,0.6,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,7,0.75,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,7,0.9,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,8,0.05,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,8,0.15,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,8,0.25,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,8,0.35,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,8,0.45,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,8,0.6,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,8,0.75,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,8,0.9,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,9,0.05,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,9,0.15,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,9,0.25,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,9,0.35,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,9,0.45,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,9,0.6,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,9,0.75,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,9,0.9,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,10,0.05,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,10,0.15,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,10,0.25,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,10,0.35,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,10,0.45,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,10,0.6,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,10,0.75,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,10,0.9,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,11,0.05,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,11,0.15,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,11,0.25,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,11,0.35,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,11,0.45,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,11,0.6,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,11,0.75,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,11,0.9,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,12,0.05,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,12,0.15,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,12,0.25,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,12,0.35,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,12,0.45,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,12,0.6,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,12,0.75,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,12,0.9,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,13,0.05,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,13,0.15,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,13,0.25,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,13,0.35,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,13,0.45,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,13,0.6,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,13,0.75,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,13,0.9,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,14,0.05,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,14,0.15,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,14,0.25,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,14,0.35,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,14,0.45,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,14,0.6,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,14,0.75,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,14,0.9,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,15,0.05,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,15,0.15,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,15,0.25,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,15,0.35,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,15,0.45,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,15,0.6,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,15,0.75,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,15,0.9,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,16,0.05,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,16,0.15,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,16,0.25,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,16,0.35,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,16,0.45,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,16,0.6,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
2881,16,0.75,1.0,1.0,0.0,12,11,0.08333333333333337,guns_explosions,1.0
2881,16,0.9,1.0,1.0,0.0,12,12,0.0,guns_explosions,1.0
3114,0,0.05,1.0,1.0,0.0,12,11,0.08333333333333337,other,1.0
3114,0,0.15,1.0,1.0,0.0,12,10,0.16666666666666663,other,1.0
3114,0,0.25,1.0,1.0,0.0,12,12,0.0,other,1.0
3114,0,0.35,1.0,1.0,0.0,12,12,0.0,other,1.0
3114,0,0.45,1.0,1.0,0.0,12,12,0.0,other,1.0
3114,0,0.6,1.0,1.0,0.0,12,12,0.0,other,1.0
3114,0,0.75,1.0,1.0,0.0,12,12,0.0,other,1.0
3114,0,0.9,1.0,1.0,0.0,12,12,0.0,other,1.0
