video_id,base_seed,theta_commit,status,n_scorable_progress_points,first_crossing,sustained_crossing
457,2,0.7,CROSSING,8,0.15,0.15
457,3,0.7,CROSSING,8,0.6,0.6
457,4,0.7,CROSSING,8,0.45,0.9
457,5,0.7,CROSSING,8,0.45,0.45
457,6,0.7,CROSSING,8,0.05,0.9
457,7,0.7,CROSSING,8,0.9,0.9
457,8,0.7,CROSSING,8,0.35,0.75
457,9,0.7,CROSSING,8,0.35,0.6
457,10,0.7,CROSSING,8,0.15,0.15
457,11,0.7,CROSSING,8,0.15,0.9
457,12,0.7,CROSSING,8,0.25,0.25
457,13,0.7,CROSSING,8,0.35,0.35
457,14,0.7,CROSSING,7,0.45,0.75
457,15,0.7,NONCROSSING,8,,
457,16,0.7,CROSSING,8,0.6,0.6
4635,0,0.7,CROSSING,8,0.05,0.75
4635,1,0.7,CROSSING,5,0.75,0.75
4635,2,0.7,CROSSING,8,0.05,0.45
4635,3,0.7,CROSSING,5,0.25,0.25
4635,4,0.7,CROSSING,8,0.25,0.45
4635,5,0.7,CROSSING,8,0.15,0.15
4635,6,0.7,CROSSING,8,0.6,0.6
4635,7,0.7,CROSSING,8,0.75,0.75
4635,8,0.7,UNSCORABLE,0,,
4635,9,0.7,CROSSING,8,0.75,
4635,10,0.7,CROSSING,1,0.15,0.15
4635,11,0.7,CROSSING,7,0.25,0.25
4635,12,0.7,CROSSING,8,0.05,0.9
4635,13,0.7,CROSSING,8,0.15,0.15
4635,14,0.7,CROSSING,8,0.15,0.15
4635,15,0.7,CROSSING,8,0.05,0.05
4635,16,0.7,CROSSING,6,0.45,0.9
4863,0,0.7,CROSSING,8,0.05,0.05
4863,1,0.7,UNSCORABLE,0,,
4863,2,0.7,UNSCORABLE,0,,
4863,3,0.7,UNSCORABLE,0,,
4863,4,0.7,CROSSING,4,0.05,0.25
4863,5,0.7,CROSSING,7,0.15,0.15
4863,6,0.7,CROSSING,8,0.05,0.05
4863,7,0.7,CROSSING,1,0.05,0.05
4863,8,0.7,UNSCORABLE,0,,
4863,9,0.7,UNSCORABLE,0,,
4863,10,0.7,CROSSING,8,0.05,0.05
4863,11,0.7,CROSSING,8,0.05,0.05
4863,12,0.7,CROSSING,8,0.05,0.05
4863,13,0.7,UNSCORABLE,0,,
4863,14,0.7,CROSSING,3,0.25,0.25
4863,15,0.7,UNSCORABLE,0,,
4863,16,0.7,UNSCORABLE,0,,
4935,0,0.7,CROSSING,8,0.25,0.6
4935,1,0.7,CROSSING,7,0.25,0.25
4935,2,0.7,CROSSING,8,0.05,0.05
4935,3,0.7,CROSSING,8,0.05,0.05
4935,4,0.7,CROSSING,3,0.25,0.25
4935,5,0.7,CROSSING,8,0.15,0.6
4935,6,0.7,CROSSING,8,0.75,
4935,7,0.7,NONCROSSING,1,,
4935,8,0.7,CROSSING,8,0.15,0.15
4935,9,0.7,CROSSING,1,0.15,0.15
4935,10,0.7,CROSSING,8,0.05,0.05
4935,11,0.7,NONCROSSING,5,,
4935,12,0.7,CROSSING,4,0.35,
4935,13,0.7,CROSSING,8,0.15,0.15
4935,14,0.7,CROSSING,6,0.05,
4935,15,0.7,CROSSING,5,0.15,
4935,16,0.7,CROSSING,8,0.6,
596,0,0.7,CROSSING,8,0.6,0.6
596,1,0.7,CROSSING,8,0.35,0.35
596,2,0.7,CROSSING,6,0.6,0.6
596,3,0.7,CROSSING,7,0.25,0.25
596,4,0.7,CROSSING,8,0.35,0.35
596,5,0.7,CROSSING,4,0.25,
596,6,0.7,CROSSING,8,0.15,0.75
596,7,0.7,NONCROSSING,3,,
596,8,0.7,CROSSING,8,0.45,0.45
596,9,0.7,CROSSING,7,0.35,0.75
596,10,0.7,CROSSING,8,0.75,0.75
596,11,0.7,CROSSING,8,0.45,0.45
596,12,0.7,CROSSING,8,0.35,0.6
596,13,0.7,CROSSING,8,0.45,0.45
596,14,0.7,CROSSING,8,0.45,0.45
596,15,0.7,CROSSING,8,0.45,0.9
596,16,0.7,CROSSING,8,0.25,0.25
658,0,0.7,VIDEO_DETERMINED,8,,
658,1,0.7,VIDEO_DETERMINED,8,,
658,2,0.7,VIDEO_DETERMINED,8,,
658,3,0.7,VIDEO_DETERMINED,8,,
658,4,0.7,VIDEO_DETERMINED,8,,
658,5,0.7,VIDEO_DETERMINED,8,,
658,6,0.7,VIDEO_DETERMINED,8,,
658,7,0.7,VIDEO_DETERMINED,8,,
658,8,0.7,VIDEO_DETERMINED,8,,
658,9,0.7,VIDEO_DETERMINED,8,,
658,10,0.7,VIDEO_DETERMINED,8,,
658,11,0.7,VIDEO_DETERMINED,8,,
658,12,0.7,VIDEO_DETERMINED,8,,
658,13,0.7,VIDEO_DETERMINED,8,,
658,14,0.7,VIDEO_DETERMINED,8,,
658,15,0.7,VIDEO_DETERMINED,8,,
658,16,0.7,VIDEO_DETERMINED,8,,
662,0,0.7,VIDEO_DETERMINED,8,,
662,1,0.7,VIDEO_DETERMINED,8,,
662,2,0.7,VIDEO_DETERMINED,8,,
662,3,0.7,VIDEO_DETERMINED,8,,
662,4,0.7,VIDEO_DETERMINED,8,,
662,5,0.7,VIDEO_DETERMINED,8,,
662,6,0.7,VIDEO_DETERMINED,8,,
662,7,0.7,VIDEO_DETERMINED,8,,
662,8,0.7,VIDEO_DETERMINED,8,,
662,9,0.7,VIDEO_DETERMINED,8,,
662,10,0.7,VIDEO_DETERMINED,8,,
662,11,0.7,VIDEO_DETERMINED,8,,
662,12,0.7,VIDEO_DETERMINED,8,,
662,13,0.7,VIDEO_DETERMINED,8,,
662,14,0.7,VIDEO_DETERMINED,8,,
662,15,0.7,VIDEO_DETERMINED,8,,
662,16,0.7,VIDEO_DETERMINED,8,,
819,0,0.7,CROSSING,8,0.05,0.9
819,1,0.7,CROSSING,8,0.15,0.15
819,2,0.7,CROSSING,5,0.05,
819,3,0.7,CROSSING,8,0.05,0.05
819,4,0.7,CROSSING,7,0.6,0.6
819,5,0.7,CROSSING,8,0.75,0.75
819,6,0.7,CROSSING,8,0.05,0.35
819,7,0.7,CROSSING,8,0.05,0.05
819,8,0.7,CROSSING,8,0.05,
819,9,0.7,CROSSING,8,0.05,0.35
819,10,0.7,NONCROSSING,5,,
819,11,0.7,CROSSING,8,0.05,0.05
819,12,0.7,CROSSING,8,0.25,0.45
819,13,0.7,CROSSING,8,0.45,0.45
819,14,0.7,CROSSING,8,0.05,0.35
819,15,0.7,CROSSING,8,0.9,0.9
819,16,0.7,CROSSING,8,0.15,0.45
955,0,0.7,VIDEO_DETERMINED,8,,
955,1,0.7,VIDEO_DETERMINED,8,,
955,2,0.7,VIDEO_DETERMINED,8,,
955,3,0.7,VIDEO_DETERMINED,8,,
955,4,0.7,VIDEO_DETERMINED,8,,
955,5,0.7,VIDEO_DETERMINED,8,,
955,6,0.7,VIDEO_DETERMINED,8,,
955,7,0.7,VIDEO_DETERMINED,8,,
955,8,0.7,VIDEO_DETERMINED,8,,
955,9,0.7,VIDEO_DETERMINED,8,,
955,10,0.7,VIDEO_DETERMINED,8,,
955,11,0.7,VIDEO_DETERMINED,8,,
955,12,0.7,VIDEO_DETERMINED,8,,
955,13,0.7,VIDEO_DETERMINED,8,,
955,14,0.7,VIDEO_DETERMINED,8,,
955,15,0.7,VIDEO_DETERMINED,8,,
955,16,0.7,VIDEO_DETERMINED,7,,
96,0,0.7,CROSSING,8,0.45,0.75
96,1,0.7,CROSSING,8,0.15,0.9
96,2,0.7,CROSSING,8,0.25,0.25
96,3,0.7,CROSSING,8,0.05,0.45
96,4,0.7,CROSSING,8,0.45,0.45
96,5,0.7,NONCROSSING,8,,
96,6,0.7,NONCROSSING,8,,
96,7,0.7,CROSSING,8,0.15,0.75
96,8,0.7,CROSSING,8,0.75,0.75
96,9,0.7,CROSSING,7,0.6,0.6
96,10,0.7,CROSSING,8,0.15,0.75
96,11,0.7,CROSSING,8,0.25,0.75
96,12,0.7,CROSSING,8,0.05,0.6
96,13,0.7,CROSSING,8,0.9,0.9
96,14,0.7,CROSSING,8,0.05,0.6
96,15,0.7,CROSSING,8,0.05,0.35
96,16,0.7,CROSSING,8,0.35,0.35
1002,0,0.8,VIDEO_DETERMINED,8,,
1002,1,0.8,VIDEO_DETERMINED,8,,
1002,2,0.8,VIDEO_DETERMINED,8,,
1002,3,0.8,VIDEO_DETERMINED,8,,
1002,4,0.8,VIDEO_DETERMINED,8,,
1002,5,0.8,VIDEO_DETERMINED,8,,
1002,6,0.8,VIDEO_DETERMINED,8,,
1002,7,0.8,VIDEO_DETERMINED,8,,
1002,8,0.8,VIDEO_DETERMINED,8,,
1002,9,0.8,VIDEO_DETERMINED,8,,
1002,10,0.8,VIDEO_DETERMINED,8,,
1002,11,0.8,VIDEO_DETERMINED,8,,
1002,12,0.8,VIDEO_DETERMINED,8,,
1002,13,0.8,VIDEO_DETERMINED,8,,
1002,14,0.8,VIDEO_DETERMINED,8,,
1002,15,0.8,VIDEO_DETERMINED,8,,
1002,16,0.8,VIDEO_DETERMINED,8,,
1003,0,0.8,CROSSING,8,0.45,0.75
1003,1,0.8,CROSSING,8,0.35,0.35
1003,2,0.8,CROSSING,8,0.35,0.6
1003,3,0.8,CROSSING,8,0.9,0.9
1003,4,0.8,CROSSING,8,0.45,0.45
1003,5,0.8,NONCROSSING,7,,
1003,6,0.8,NONCROSSING,7,,
1003,7,0.8,CROSSING,8,0.45,0.45
1003,8,0.8,CROSSING,8,0.9,0.9
1003,9,0.8,CROSSING,8,0.6,0.6
1003,10,0.8,CROSSING,8,0.25,0.75
1003,11,0.8,CROSSING,8,0.35,0.35
1003,12,0.8,CROSSING,8,0.9,0.9
1003,13,0.8,CROSSING,8,0.45,0.45
1003,14,0.8,CROSSING,8,0.9,0.9
1003,15,0.8,CROSSING,8,0.75,0.75
1003,16,0.8,CROSSING,8,0.35,0.35
1048,0,0.8,CROSSING,8,0.25,0.75
1048,1,0.8,CROSSING,8,0.05,0.05
1048,2,0.8,CROSSING,8,0.05,0.05
1048,3,0.8,CROSSING,8,0.05,0.6
1048,4,0.8,CROSSING,8,0.15,0.45
1048,5,0.8,CROSSING,8,0.15,0.15
1048,6,0.8,CROSSING,8,0.25,0.25
1048,7,0.8,CROSSING,8,0.05,0.05
1048,8,0.8,CROSSING,8,0.15,0.9
1048,9,0.8,CROSSING,8,0.05,0.45
1048,10,0.8,CROSSING,8,0.05,0.35
1048,11,0.8,CROSSING,8,0.25,
1048,12,0.8,CROSSING,8,0.05,0.05
1048,13,0.8,CROSSING,8,0.25,0.25
1048,14,0.8,CROSSING,8,0.15,0.15
1048,15,0.8,CROSSING,8,0.05,0.45
1048,16,0.8,CROSSING,8,0.05,0.6
1209,0,0.8,CROSSING,8,0.05,0.35
1209,1,0.8,CROSSING,8,0.05,0.05
1209,2,0.8,CROSSING,8,0.05,0.05
1209,3,0.8,CROSSING,8,0.05,0.05
1209,4,0.8,CROSSING,8,0.05,0.9
1209,5,0.8,CROSSING,8,0.45,0.75
1209,6,0.8,CROSSING,8,0.05,0.05
1209,7,0.8,CROSSING,8,0.05,0.05
1209,8,0.8,CROSSING,8,0.05,0.05
1209,9,0.8,CROSSING,8,0.05,0.9
1209,10,0.8,CROSSING,8,0.35,0.35
1209,11,0.8,NONCROSSING,8,,
1209,12,0.8,CROSSING,8,0.75,0.75
1209,13,0.8,CROSSING,8,0.05,0.05
1209,14,0.8,CROSSING,8,0.05,0.05
1209,15,0.8,CROSSING,8,0.15,0.15
1209,16,0.8,CROSSING,8,0.15,0.15
1386,0,0.8,UNSCORABLE,0,,
1386,1,0.8,CROSSING,8,0.05,0.05
1386,2,0.8,UNSCORABLE,0,,
1386,3,0.8,CROSSING,5,0.15,0.15
1386,4,0.8,CROSSING,8,0.9,0.9
1386,5,0.8,CROSSING,8,0.15,0.15
1386,6,0.8,CROSSING,6,0.05,0.05
1386,7,0.8,CROSSING,6,0.05,0.45
1386,8,0.8,CROSSING,7,0.25,0.25
1386,9,0.8,CROSSING,8,0.05,0.05
1386,10,0.8,CROSSING,6,0.25,0.25
1386,11,0.8,CROSSING,8,0.05,0.05
1386,12,0.8,CROSSING,2,0.05,0.05
1386,13,0.8,CROSSING,5,0.15,0.15
1386,14,0.8,CROSSING,3,0.05,0.05
1386,15,0.8,CROSSING,2,0.35,0.35
1386,16,0.8,CROSSING,8,0.05,0.05
1421,0,0.8,CROSSING,8,0.05,0.25
1421,1,0.8,CROSSING,7,0.45,
1421,2,0.8,CROSSING,8,0.05,0.05
1421,3,0.8,CROSSING,8,0.75,0.75
1421,4,0.8,CROSSING,8,0.05,0.05
1421,5,0.8,CROSSING,8,0.6,0.6
1421,6,0.8,CROSSING,7,0.15,0.9
1421,7,0.8,CROSSING,8,0.05,0.05
1421,8,0.8,CROSSING,8,0.05,0.35
1421,9,0.8,CROSSING,8,0.05,0.25
1421,10,0.8,CROSSING,8,0.05,0.05
1421,11,0.8,CROSSING,8,0.15,0.35
1421,12,0.8,CROSSING,8,0.05,0.05
1421,13,0.8,CROSSING,8,0.05,0.05
1421,14,0.8,CROSSING,8,0.25,0.25
1421,15,0.8,CROSSING,8,0.15,
1421,16,0.8,CROSSING,8,0.25,0.45
1459,0,0.8,CROSSING,8,0.45,0.45
1459,1,0.8,NONCROSSING,8,,
1459,2,0.8,NONCROSSING,8,,
1459,3,0.8,CROSSING,8,0.35,
1459,4,0.8,NONCROSSING,8,,
1459,5,0.8,CROSSING,8,0.45,0.45
1459,6,0.8,CROSSING,8,0.9,0.9
1459,7,0.8,NONCROSSING,8,,
1459,8,0.8,CROSSING,8,0.6,0.9
1459,9,0.8,CROSSING,8,0.9,0.9
1459,10,0.8,CROSSING,8,0.25,
1459,11,0.8,CROSSING,8,0.25,0.25
1459,12,0.8,NONCROSSING,8,,
1459,13,0.8,CROSSING,8,0.35,0.75
1459,14,0.8,CROSSING,8,0.6,0.9
1459,15,0.8,CROSSING,8,0.15,0.15
1459,16,0.8,CROSSING,8,0.6,0.6
1517,0,0.8,CROSSING,8,0.15,0.15
1517,1,0.8,CROSSING,5,0.35,0.35
1517,2,0.8,CROSSING,8,0.75,0.75
1517,3,0.8,CROSSING,8,0.05,0.05
1517,4,0.8,CROSSING,3,0.05,
1517,5,0.8,CROSSING,6,0.25,
1517,6,0.8,CROSSING,8,0.05,0.25
1517,7,0.8,CROSSING,8,0.35,0.35
1517,8,0.8,CROSSING,7,0.6,0.6
1517,9,0.8,CROSSING,8,0.35,
1517,10,0.8,CROSSING,6,0.05,0.05
1517,11,0.8,CROSSING,8,0.05,0.9
1517,12,0.8,CROSSING,8,0.45,0.45
1517,13,0.8,CROSSING,5,0.05,0.6
1517,14,0.8,CROSSING,8,0.05,0.6
1517,15,0.8,CROSSING,8,0.05,0.05
1517,16,0.8,CROSSING,6,0.15,0.6
1868,0,0.8,CROSSING,7,0.25,0.25
1868,1,0.8,CROSSING,8,0.35,0.35
1868,2,0.8,CROSSING,7,0.15,0.15
1868,3,0.8,NONCROSSING,2,,
1868,4,0.8,CROSSING,7,0.25,0.25
1868,5,0.8,CROSSING,6,0.15,0.45
1868,6,0.8,CROSSING,8,0.6,0.6
1868,7,0.8,CROSSING,8,0.45,0.45
1868,8,0.8,CROSSING,6,0.15,
1868,9,0.8,NONCROSSING,8,,
1868,10,0.8,CROSSING,2,0.35,0.35
1868,11,0.8,CROSSING,5,0.15,0.6
1868,12,0.8,NONCROSSING,3,,
1868,13,0.8,CROSSING,8,0.6,0.6
1868,14,0.8,CROSSING,7,0.25,
1868,15,0.8,CROSSING,7,0.45,0.9
1868,16,0.8,CROSSING,8,0.75,
1893,0,0.8,CROSSING,8,0.15,0.15
1893,1,0.8,CROSSING,8,0.25,0.6
1893,2,0.8,CROSSING,8,0.25,0.75
1893,3,0.8,CROSSING,8,0.05,0.25
1893,4,0.8,CROSSING,8,0.6,0.9
1893,5,0.8,CROSSING,8,0.35,0.35
1893,6,0.8,CROSSING,8,0.15,0.6
1893,7,0.8,CROSSING,8,0.25,0.25
1893,8,0.8,CROSSING,8,0.25,0.25
1893,9,0.8,CROSSING,7,0.35,0.35
1893,10,0.8,CROSSING,8,0.05,0.05
1893,11,0.8,CROSSING,8,0.6,
1893,12,0.8,CROSSING,8,0.05,0.25
1893,13,0.8,CROSSING,8,0.6,0.6
1893,14,0.8,CROSSING,8,0.05,0.05
1893,15,0.8,CROSSING,8,0.05,0.05
1893,16,0.8,CROSSING,2,0.05,0.05
1929,0,0.8,CROSSING,8,0.75,0.75
1929,1,0.8,CROSSING,8,0.9,0.9
1929,2,0.8,CROSSING,8,0.15,0.45
1929,3,0.8,CROSSING,8,0.25,0.6
1929,4,0.8,CROSSING,8,0.15,0.6
1929,5,0.8,CROSSING,8,0.35,0.9
1929,6,0.8,CROSSING,8,0.15,0.6
1929,7,0.8,CROSSING,8,0.75,
1929,8,0.8,CROSSING,8,0.05,0.45
1929,9,0.8,CROSSING,8,0.75,0.75
1929,10,0.8,CROSSING,8,0.15,0.45
1929,11,0.8,CROSSING,8,0.15,0.6
1929,12,0.8,CROSSING,8,0.25,0.6
1929,13,0.8,CROSSING,8,0.6,0.6
1929,14,0.8,CROSSING,8,0.25,0.45
1929,15,0.8,CROSSING,8,0.35,0.35
1929,16,0.8,CROSSING,8,0.25,0.75
194,0,0.8,NONCROSSING,7,,
194,1,0.8,CROSSING,8,0.25,0.6
194,2,0.8,CROSSING,8,0.25,0.9
194,3,0.8,CROSSING,8,0.05,
194,4,0.8,NONCROSSING,8,,
194,5,0.8,CROSSING,8,0.6,0.6
194,6,0.8,CROSSING,8,0.9,0.9
194,7,0.8,NONCROSSING,8,,
194,8,0.8,CROSSING,8,0.9,0.9
194,9,0.8,CROSSING,8,0.15,0.35
194,10,0.8,CROSSING,8,0.75,0.75
194,11,0.8,CROSSING,8,0.05,0.05
194,12,0.8,CROSSING,8,0.15,0.9
194,13,0.8,CROSSING,8,0.35,0.35
194,14,0.8,CROSSING,8,0.05,
194,15,0.8,CROSSING,8,0.25,0.25
194,16,0.8,CROSSING,8,0.9,0.9
1956,0,0.8,VIDEO_DETERMINED,8,,
1956,1,0.8,VIDEO_DETERMINED,8,,
1956,2,0.8,VIDEO_DETERMINED,8,,
1956,3,0.8,VIDEO_DETERMINED,8,,
1956,4,0.8,VIDEO_DETERMINED,8,,
1956,5,0.8,VIDEO_DETERMINED,8,,
1956,6,0.8,VIDEO_DETERMINED,8,,
1956,7,0.8,VIDEO_DETERMINED,8,,
1956,8,0.8,VIDEO_DETERMINED,8,,
